unit_cap_sigma_pct,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
2.0,ORACLE_SRM,weight_rmse_gain_aligned_lsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,NOMINAL_SRM,sndr_db,50.62050077769197,3.58935973247041,43.6662670856207,44.03017151146317,45.89392465029966,50.40436851364113,56.98315090886529,58.53813780623496,64.19288487798809
3.0,NOMINAL_SRM,sfdr_db,55.68311280015807,4.699784092038395,46.728942880093946,47.3792245716446,49.488418175843044,54.974808438560515,63.71181996775414,66.97140309671884,72.06114559930239
3.0,NOMINAL_SRM,enob,8.11636225543056,0.5962391582176761,6.96117393448849,7.021623174661657,7.331216719318881,8.080459885986901,9.173280881871312,9.431584353195177,10.370911109300348
3.0,NOMINAL_SRM,code_rmse_to_oracle_affine_lsb,73.71428371714751,27.675018397752996,14.296113009774452,27.429147620169598,32.79005537249251,69.93737141070352,117.5496491425847,145.68458099478138,151.911926778043
3.0,NOMINAL_SRM,weight_rmse_gain_aligned_lsb,35.18852388117754,13.081562811490809,7.081355729826392,12.446175456106737,16.015481331201006,34.06422229292933,56.43463445481959,69.82238841771787,73.34684656679146
3.0,CAL_CURRENT_SRM,sndr_db,86.61127902827428,17.314295214619346,38.72916949961379,39.753177116248814,47.18340657793022,94.7562361316389,95.98006327106646,96.23435075682106,96.2781911932391
3.0,CAL_CURRENT_SRM,sfdr_db,101.49592230032334,21.008223774990782,43.57542349006759,44.84166993692228,54.025789697351385,110.2685403087435,116.7547791908353,117.58313157935795,117.98456268050863
3.0,CAL_CURRENT_SRM,enob,14.094896848550547,2.876128773192582,6.141058056414251,6.311158989410103,7.545416375071466,15.447879756086195,15.651173300841606,15.693413746980243,15.70069621150151
3.0,CAL_CURRENT_SRM,code_rmse_to_oracle_affine_lsb,16.547119852042577,45.31437982769232,0.43261839105912175,0.4376438111046361,0.4459658381161304,0.4901745911129082,101.32826519675379,239.16506357530866,268.1803106799882
3.0,CAL_CURRENT_SRM,weight_rmse_gain_aligned_lsb,0.19052094684480217,0.033564534596281594,0.11882284220204674,0.13083949291303631,0.142604557204857,0.1855004348345662,0.24792369015021698,0.27736502526803997,0.2860732559131762
3.0,ORACLE_SRM,sndr_db,97.15676897675691,0.09452007546934149,96.94026441579281,96.96605295671438,97.00547122748856,97.1602527305556,97.31386893378401,97.33120770957096,97.35095507381314
3.0,ORACLE_SRM,sfdr_db,120.63127332035478,0.5917156425492305,119.17645096283047,119.37500547455366,119.67289975679314,120.66011417431204,121.55263441756065,121.92763950812302,122.01454607932136
3.0,ORACLE_SRM,enob,15.846639364909784,0.015701009214176352,15.810675152125052,15.814958962909365,15.821506848420025,15.847218061554086,15.87273570328638,15.875615898599829,15.878896191663312
3.0,ORACLE_SRM,code_rmse_to_oracle_affine_lsb,7.310072842396262e-12,5.7973544021246754e-12,1.1102230246251565e-16,1.1102230246251565e-16,5.702490520131835e-16,5.361728075771703e-12,1.9801192240678218e-11,2.0689628371306856e-11,2.0690906950352502e-11
3.0,ORACLE_SRM,weight_rmse_gain_aligned_lsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
