chip_id,decoder,sndr_db,snr_db,sfdr_db,thd_db,enob,dnl_min_lsb,dnl_max_lsb,inl_min_lsb,inl_max_lsb,missing_codes,saturation_fraction,code_rmse_to_oracle_affine_lsb,code_max_to_oracle_affine_lsb,code_gain_to_oracle,weight_rmse_gain_aligned_lsb,weight_max_gain_aligned_lsb
73,CAL_ZERO_COMP_ERROR_SRM,91.78715711789444,95.9755739663353,103.15848239458617,-101.95279012974245,14.95467726210871,-0.5068666646320994,0.9725333414716024,-1.8113040559099092,1.7975707266457106,0,0.0,0.6689639165381879,2.061327654781053,1.0139403258453552,0.2560623045000236,0.7515753277020849
73,ORACLE_SRM,97.08775509796682,97.43175732863129,123.6347366626851,-126.04722085830787,15.835175265442993,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
74,NOMINAL_SRM,56.9390643609583,75.83416096565118,63.327953663742214,-62.20897796916957,9.165957535042908,-1.0,2.0047684548372304,-100.62842732691632,100.6300168118621,1433,0.035400390625,36.78493275396082,82.3806131252386,0.9994580999823826,15.79105092520815,42.33411746540787
74,CAL_CURRENT_SRM,95.77874111541732,96.60682479733259,115.51091614126031,-116.14821447237448,15.617731082295236,-0.5071793698023956,0.9712825207904174,-1.0530098420691234,0.89399557488365,0,0.0,0.42848864115381546,1.4335696328962513,1.0145585020490873,0.19612752228304534,0.42753511230009167
74,CAL_ZERO_COMP_ERROR_SRM,92.39556375820757,95.42080458139536,101.80291762189341,-100.17828017615676,15.055741488074348,-1.0,1.4431982909895473,-1.7284199282825978,1.7056992446783523,2,0.0,0.6203970340745874,2.392825515312552,1.0232322523418276,0.32084475553681174,0.7053366858176915
74,ORACLE_SRM,97.07289767883218,97.40058430226208,123.59046749489517,-128.4148913057052,15.832707255619964,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
75,NOMINAL_SRM,58.38609633462342,77.01642931778969,64.54825857675401,-64.38604429454638,9.406328294787944,-1.0,4.007717818226277,-93.03675515412593,93.03829871777118,1267,0.0347900390625,30.286848660766434,69.86007949403938,1.0004991961594238,14.076745404149685,47.54310924946731
75,CAL_CURRENT_SRM,94.75621022965967,95.7610829688029,117.54449492244007,-123.3396177046775,15.44787545343184,-1.0,0.9589532310978865,-1.217669947356374,1.1971465629053175,30,0.0,0.4645300365907197,1.447617171359525,1.020944388341729,0.19541183401413764,0.5979186373140308
75,CAL_ZERO_COMP_ERROR_SRM,93.08622333039807,95.01719892283572,108.85030700831352,-111.04787688433274,15.170468991760478,-1.0,0.9576701814353075,-0.8368608182137219,1.794530999649031,1,0.0,0.5334987947455719,1.818781334284722,1.021626248522005,0.31046081525776487,0.90921278359707
75,ORACLE_SRM,96.9937229963019,97.3254343549398,122.61829607467918,-126.4029840445688,15.819555315000315,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
76,NOMINAL_SRM,62.54305776471857,80.5917019875922,69.29885671964044,-67.37456271223992,10.0968534492888,-1.0,2.498157459048288,-50.68843128428652,50.18816806415077,398,0.0,18.584269921429982,46.32245514651686,0.999319542180616,9.301219589314012,25.66400623001391
76,CAL_CURRENT_SRM,95.35514098295147,96.48859050821409,112.30845018832021,-110.93194754168239,15.547365611785958,-0.5109829323933561,0.9560682704265755,-0.6350797683627457,1.1021309711826774,0,0.0,0.44307374875441446,1.3817479138779163,1.022461578029539,0.19302609727687756,0.5505518596498504
76,CAL_ZERO_COMP_ERROR_SRM,92.26429030210977,95.56378562785022,105.67226737601399,-107.5152901702281,15.033935266131191,-0.5067178356438212,0.9731286574247151,-1.3817454928320219,1.8615919859005574,0,0.0,0.6117745000084522,1.9058592616456735,1.013632512634925,0.27403003581239893,0.7068166826476272
76,ORACLE_SRM,97.14539319282885,97.48086847885796,122.12444442009556,-126.44325125826155,15.844749699805456,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
77,NOMINAL_SRM,55.57521376636871,75.13717408242519,63.371194278133444,-62.016792203220916,8.939404280127693,-1.0,2.996643015182727,-86.53170061798582,86.5308613717815,1044,0.0,42.78146026903535,94.75464263241884,1.0012388142201767,17.966854448393715,44.58015636094024
77,CAL_CURRENT_SRM,95.06093865384949,96.10461293892178,115.8627984899297,-114.90795458088422,15.498494792998255,-0.5110246433203631,0.9559014267185473,-1.0428015564202342,1.0207522697795073,0,0.0,0.46068886568518064,1.5469721705176198,1.0225482071150127,0.21322865129130003,0.6204172757862025
77,CAL_ZERO_COMP_ERROR_SRM,93.64987866008599,95.82776749240197,105.5229193072748,-102.23309072314451,15.264099445197008,-0.5084916456855115,0.9660334172579537,-1.2502174410620261,1.2332341496910024,0,0.0,0.5100437957912121,1.7470297357494928,1.0172719884941976,0.22127662218310007,0.5201627034516036
77,ORACLE_SRM,97.13415058898039,97.51692268624588,123.17472360245884,-121.00027239870039,15.84288215763794,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
78,NOMINAL_SRM,55.81704885176657,76.95318633520911,61.46452905527696,-59.06329959124399,8.979576221223684,-1.0,7.010879364351746,-108.27996027199353,108.28132019253749,1014,0.032470703125,37.565563204430916,85.06346513465269,1.0010748760447683,16.936973799844488,55.67566268745759
78,CAL_CURRENT_SRM,95.61394831451464,96.53651759810268,114.17505149115884,-111.81441832488392,15.590356862876186,-0.5027847714961471,0.9888609140154117,-1.3624780651560235,1.3569085221637294,0,0.0,0.4333971106439569,1.3206728115674196,1.0056197098930053,0.1794281176585443,0.5015624903141536
78,CAL_ZERO_COMP_ERROR_SRM,94.08684799180159,96.42861845438324,102.73342609357302,-102.30877690988467,15.336685712923853,-0.5007095445181964,0.9971618219272143,-1.2611123826962725,1.25969329365988,0,0.0,0.49987366565324554,1.8124064518178784,1.0014255683567275,0.19466363744368542,0.36734039046814004
78,ORACLE_SRM,97.16205896300032,97.38768045026616,123.45683505250148,-124.60683295761712,15.847518100166166,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
79,NOMINAL_SRM,58.333342382495104,77.06719865617353,64.8387921853471,-78.49758723586231,9.397565179816464,-1.0,2.005503409056165,-59.985324242516896,59.98715871220236,1139,0.0380859375,30.86440105531487,59.887231963255985,0.9983130009972175,14.247202671975375,51.54401101922667
79,CAL_CURRENT_SRM,95.86488879394075,96.86877091474743,113.81009605694494,-111.88718596034883,15.632041327897134,-0.5052872510872053,0.9788509956511791,-0.7339436942091979,0.7202105745021719,0,0.0,0.42314384110243314,1.2352697106816777,1.0106885174262243,0.18650854622905133,0.41115666758631164
79,CAL_ZERO_COMP_ERROR_SRM,92.41577245113481,94.83084734985778,106.74151311421738,-113.6804392050114,15.05909841380977,-0.5103762932218391,0.9584948271126437,-1.7359538560136731,1.7152012695699947,0,0.0,0.5822889156253189,1.8902517584574525,1.021201880599644,0.27956455606472097,0.7476287276879177
79,ORACLE_SRM,97.17646907081173,97.58719771266568,123.98321883396665,-122.31134161772894,15.84991180578268,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
80,NOMINAL_SRM,56.65025376801579,76.73502268056345,60.327690248755495,-59.21184813841667,9.117982353490996,-1.0,1.49984740745262,-79.48710592974639,79.48704489272744,1315,0.0,33.72338700398329,72.88795242110427,1.0009399348122299,13.795104954751723,40.44378543178391
80,CAL_CURRENT_SRM,95.42892236499071,96.61616064972405,112.56736681719163,-112.90876536143324,15.559621655314071,-0.5019607843137255,0.9921568627450981,-0.8549019607843137,0.8509803921568627,0,0.0,0.4465337861653338,1.356023933322831,1.003938439604564,0.17483970573613025,0.4879985070442032
80,CAL_ZERO_COMP_ERROR_SRM,93.27870195258905,94.99536737629582,108.16502649944466,-105.6187526848153,15.202442184815457,-1.0,0.9793392843518729,-1.5394979781795943,1.5291676203555313,3,0.0,0.5386557116352517,1.6876207180994243,1.0104520656024387,0.24306290676521977,0.6964727173271825
80,ORACLE_SRM,97.1441533337391,97.43016951551022,123.17327105124073,-122.56821240071613,15.84454374314603,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
81,NOMINAL_SRM,56.191699889935194,76.10497057105978,62.796537740095914,-59.46701927978143,9.041810612946046,-1.0,2.999145481734672,-99.38453321939757,99.38431958983124,659,0.0,40.54162448350356,96.54337964058436,0.9985697796028191,17.727416386626754,51.77773192588211
81,CAL_CURRENT_SRM,95.01683408743746,96.59711642618122,109.13917838775704,-106.7165490184357,15.4911684530627,-0.5072786645100253,0.9708853419598988,-0.966948454237495,0.9523911252174444,0,0.0,0.46480708986008845,1.5098407606410547,1.0147689487175358,0.2080520752656032,0.5480262761078976
81,CAL_ZERO_COMP_ERROR_SRM,92.56609018468048,95.74135836507688,105.60412762773791,-103.66526813401074,15.084068136990112,-0.5049287392803735,0.9802850428785059,-1.646992400891142,1.6371349223303926,0,0.0,0.5920912885562969,2.14293007881588,1.0099591998331463,0.2834729835375288,0.6833804367706193
81,ORACLE_SRM,97.17751804777225,97.51531673119825,123.33010004317173,-124.98325732508403,15.850086054447218,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
82,NOMINAL_SRM,59.528271402650375,79.47576402905774,64.42578504398736,-62.915801891480434,9.596058372533285,-1.0,1.5035528185693985,-68.45239223117002,68.45381335859774,775,0.033447265625,27.496293795523478,68.8165233092404,0.998176441646116,13.65275857174707,29.61506599621498
82,CAL_CURRENT_SRM,95.58049352079226,96.52762803760028,114.90912959906224,-112.73294511732206,15.584799588171473,-0.5084078493606372,0.9663686025574512,-1.2428968169194616,1.2260811181981872,0,0.0,0.4336638579772194,1.2887593319937878,1.0171238670488045,0.19667407164383718,0.5214214001370507
82,CAL_ZERO_COMP_ERROR_SRM,92.66116169833734,95.90713267133748,105.26830416610645,-103.1986575515651,15.099860747232116,-1.0,0.9680476081483178,-1.8441748683909363,1.7058365758754865,12,0.0,0.5718002905334906,1.924218973459574,1.0162617986963682,0.2532682654517547,0.6619229661300778
82,ORACLE_SRM,97.2315225825497,97.71742644824265,123.36650614290437,-124.41474594542179,15.859056907400284,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
83,NOMINAL_SRM,64.42461734012626,83.4133506630431,72.5936491003067,-74.50662087510378,10.409404873775127,-1.0,3.9980162968840602,-26.026764732810435,26.02636799218725,361,0.0,14.40316686909316,27.464035703502304,1.0004455830595091,6.013362190573267,22.57949301743338
83,CAL_CURRENT_SRM,94.74712964312303,96.0506294421944,111.99744740297652,-114.0379423918754,15.446367050352663,-0.5080186160067139,0.9679255359731442,-1.0332036316472115,1.0171663996337836,0,0.0,0.4805161000564299,1.6070123617155332,1.0162999895396856,0.2424395813258254,0.6848556567985931
83,CAL_ZERO_COMP_ERROR_SRM,92.52385182555042,95.28640683463922,104.96053036085047,-117.61191131605256,15.07705179826419,-1.0,1.4650186923018236,-1.7521782253757534,1.7381857022964828,10,0.0,0.5937832118687729,1.994550986772083,1.0142115186936125,0.28440801347270933,0.6179962506551213
83,ORACLE_SRM,97.17476088700354,97.55285609326694,122.55918876318391,-125.16309888746054,15.849628054319526,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
84,NOMINAL_SRM,55.76929090125355,77.2596522864505,60.13534117513331,-58.0920177630549,8.97164300685275,-1.0,3.0023818612107798,-94.05321016871515,94.05380563401786,827,0.0208740234375,43.16281000840611,93.20682348989021,0.9985309379226979,19.369647529165178,58.72863794573641
84,CAL_CURRENT_SRM,66.21827536472726,95.96787243438874,77.28768225915682,-72.71902225691774,10.707354711748714,-1.0,1.0048029123392022,-1.1899291799868454,1.1923306361564467,2,0.043701171875,2.2569748279718485,77.66386344100465,0.9976298733457313,0.20393984698152212,0.5703302533935037
84,CAL_ZERO_COMP_ERROR_SRM,75.7814239722149,95.45279333262677,88.48085298052507,-84.49472849997645,12.295917603357957,-1.0,1.0019856726084102,-1.367945134338388,1.368937970642593,4,0.027587890625,0.7867916652829957,32.28025150141548,0.9990148849903319,0.2310202588789113,0.6148611425392261
84,ORACLE_SRM,97.07616199591885,97.352899098236,122.9581052654589,-128.05912151160322,15.833249500983198,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
85,NOMINAL_SRM,56.007027592684935,78.91739953809852,59.6556261051594,-57.96515088268993,9.011134151608793,-1.0,3.9984740745262,-76.49951170384838,76.49920651875362,982,0.0,39.86673286279503,71.54701331401702,0.9997516610610545,16.424167866781904,59.68592059336879
85,CAL_CURRENT_SRM,94.87574998013824,96.46611456811601,108.5799466301952,-107.72568625358859,15.46773255484024,-0.5062562944425794,0.9749748222296826,-1.0946226386303286,1.08211004974517,0,0.0,0.46722746890982003,1.5204040739154152,1.0126680999522788,0.20276418563382373,0.5059119621901935
85,CAL_ZERO_COMP_ERROR_SRM,90.66198520717863,94.58631341207366,99.81370443632791,-98.53113616226435,14.76777162909944,-1.0,0.9634998626667075,-1.9618671224097417,1.9436170537430952,4,0.0,0.6975368827412897,2.49262568960512,1.0185848215410254,0.31222988006540603,0.6953086730827955
85,ORACLE_SRM,97.0306972030007,97.37632608713183,122.71569349327356,-124.22843490310385,15.825697209800781,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
86,NOMINAL_SRM,65.7072805899851,81.93128455041771,72.34184773626167,-69.29483052707317,10.622471858801513,-1.0,1.5004196999526882,-33.69656456511237,33.388459014389085,900,0.0098876953125,13.337121725103307,32.111532524827,1.0004325620975056,5.931297332470754,16.65047483995295
86,CAL_CURRENT_SRM,96.02533893991551,96.74082573901768,119.34334984300129,-122.67235645019923,15.6586941760657,-0.5006866664632099,0.9972533341471601,-0.8638264107181003,0.8624530777916803,0,0.0,0.4321199050268708,1.2651566607337372,1.0013827379480418,0.18612211614711296,0.5293407278042821
86,CAL_ZERO_COMP_ERROR_SRM,92.63926137853403,95.24584064982932,104.66410256954342,-118.67349022125146,15.096222820354491,-1.0,0.9786370433668021,-2.0560777611621455,2.0453962828455476,18,0.0,0.5808162560230206,1.9281565560595482,1.0108232010625902,0.29986713194193093,0.8313589842419944
86,ORACLE_SRM,97.24398491244358,97.57225897390668,123.59906495308798,-124.81441307560848,15.861127061867705,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
87,NOMINAL_SRM,53.73221080915591,75.11690548198413,57.464945928903376,-55.6598362203432,8.633257609494338,-1.0,2.000274691734831,-106.22373641801971,106.22382798193134,1352,0.0059814453125,51.78526984988072,93.63079126285265,1.0006220539586999,20.644554328112427,77.20065346178308
87,CAL_CURRENT_SRM,95.96920184576007,96.86403152868779,112.28247465916448,-111.27471421582666,15.649369077368782,-0.5015487907225147,0.9938048371099413,-0.9792172121766994,0.9761196307316701,0,0.0,0.4291201433651293,1.3501569339932757,1.0031120324004221,0.1816897524034208,0.46968213862664854
87,CAL_ZERO_COMP_ERROR_SRM,93.33817038865985,95.5190118957507,108.25025367703013,-105.0101863866343,15.21232066256808,-0.5053865169225136,0.9784539323099459,-1.4070253608813745,1.3538315988647112,0,0.0,0.544627047720607,1.9455389916020067,1.0108917924749827,0.2694960420747236,0.7185847227817668
87,ORACLE_SRM,97.09041273020453,97.40159469665441,122.60697177936905,-124.10598174920274,15.835616732592115,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
88,NOMINAL_SRM,55.3600791260901,76.37317142570805,59.619450417904076,-59.390758870173684,8.903667628918623,-1.0,6.005451796649512,-81.81401279722077,81.81479162531353,1503,0.024169921875,39.5674994782059,75.65929772672825,0.9997653490477507,14.399305303297625,35.750784282092354
88,CAL_CURRENT_SRM,94.35089621077778,95.86873269653003,110.74850815439885,-110.60410916102443,15.380547543318567,-0.5145647364003968,0.9417410543984128,-1.1813229571984438,1.1425955596246282,0,0.0,0.487277983945976,1.489530228460353,1.0300121363589563,0.19735702027492313,0.5572810328256779
88,CAL_ZERO_COMP_ERROR_SRM,94.27709789358568,95.27391839238331,114.25825353075052,-112.36076464688006,15.368288686642138,-0.5142748149843595,1.4286259250782023,-1.2900740062561995,1.2615243762874804,0,0.0,0.47914510327476273,1.5769931011336666,1.0293792786539668,0.17823245057943257,0.5370509382518023
88,ORACLE_SRM,97.16368248000165,97.5347425176882,123.83043439979501,-122.83847819685919,15.84778778737569,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
89,NOMINAL_SRM,54.16497187021736,76.52407543061656,58.014276819513604,-55.316741752679555,8.705144828939762,-1.0,1.4974059266945403,-97.28698080385755,97.28594317453536,775,0.0,52.538101056038705,97.17187511855232,1.001758438080751,22.777942173721648,80.97666850074529
89,CAL_CURRENT_SRM,95.27491551566297,96.45162571783204,107.96295546017198,-107.43019385023197,15.53403912220315,-0.5069199664301518,0.9723201342793928,-1.0019989318684672,0.9881589990081636,0,0.0,0.45054506643827,1.4209120286577672,1.0140293329209282,0.16120923775888138,0.4893645013244381
89,CAL_ZERO_COMP_ERROR_SRM,93.05206357884067,95.58219618440111,106.01768536213743,-108.84736083075757,15.164794614425361,-1.0,1.4625009536888687,-1.520042725261311,1.5000686655985351,6,0.0,0.5676492821913123,1.845051593536482,1.0152178606487374,0.22435323684926656,0.527456737854223
89,ORACLE_SRM,97.19227076800848,97.66090541723878,123.35830810789753,-123.74049771563932,15.852536672426659,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
90,NOMINAL_SRM,63.39678242655555,83.40111304196958,67.96923933261263,-66.95073637305572,10.238668177168698,-1.0,3.9991607537956817,-40.710124361024114,40.709956511783226,519,0.0,17.477859292805984,40.124477125464864,1.000542145067254,7.454490000415762,20.406154712083662
90,CAL_CURRENT_SRM,95.21387227965215,96.47142606471766,111.71951566351251,-110.4024056781036,15.523899049776105,-0.5056306649983215,0.977477340006714,-0.9615466780602436,0.9502853480636005,0,0.0,0.4559239979852413,1.4618410120547196,1.0113885749893334,0.18850305896268724,0.4859627729832958
90,CAL_ZERO_COMP_ERROR_SRM,91.5982896035602,95.80369958826884,103.01903116146948,-101.01595902766951,14.923303920857176,-1.0,1.4868390936140994,-1.859464408331426,1.7331197070267796,1,0.0,0.6382383489846564,2.035844811984134,1.005281764248907,0.28422782233039556,0.6532521531864859
90,ORACLE_SRM,97.06145945371922,97.24063087993834,123.83740393969488,-127.02597432777672,15.830807218225784,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
91,NOMINAL_SRM,60.30501613170691,81.75728117652957,65.27327005947046,-66.02112535542501,9.725085736163939,-1.0,4.0021372088053,-52.35691387048246,52.35734131224354,531,0.017578125,24.28301404041378,50.31631332993311,0.9990296635063176,11.187269898697554,40.707898227121404
91,CAL_CURRENT_SRM,94.80450442289508,96.41207478514045,111.80633165344248,-114.56406551901297,15.455897744666958,-1.0,1.4525437177648244,-1.1939909054841733,1.175008392590106,2,0.0,0.4673916255183965,1.5398785402912836,1.01936192172404,0.18927101022993795,0.4841385082200418
91,CAL_ZERO_COMP_ERROR_SRM,92.50918595280706,94.61618603543272,107.76919593788887,-107.2787316450129,15.07461560677858,-0.5069658497878964,1.4651707510605179,-1.8557542649616992,1.8557542649616992,0,0.0,0.5886100633655682,2.1461489701359824,1.0141430749831566,0.2725929092447804,0.7758566407593435
91,ORACLE_SRM,97.0538999712279,97.44005079937203,123.01915448298557,-124.02554290473554,15.829551490237193,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
92,NOMINAL_SRM,53.40537194126252,75.46052572949226,56.50698159320253,-54.73555398931781,8.578965438747929,-1.0,1.9990386816205077,-112.75825131609061,112.75793087663078,1033,0.0,56.16937777371948,98.5762047262906,0.9994278847663604,22.787730153589575,87.21176342551553
92,CAL_CURRENT_SRM,95.09169521777184,96.3397888101218,112.51827343553856,-112.17943993539097,15.503603856772731,-0.5041352580339977,0.9834589678640093,-0.9887386700033569,0.9804681539353617,0,0.0,0.45984438525981325,1.3799096928705694,1.0083434368442408,0.18349282943272432,0.5460723504673375
92,CAL_ZERO_COMP_ERROR_SRM,94.09222209093878,95.7433842340487,109.496208461543,-106.70474780754333,15.337578420421725,-1.0,0.9855039291981385,-1.445792324711986,1.4385442893110552,1,0.0,0.5105841513845419,1.8105768111390717,1.0072849496070981,0.17415888643583768,0.512299893759117
92,ORACLE_SRM,97.108609995145,97.42939036602317,123.68699211314309,-122.32591899907341,15.838639534077243,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
93,NOMINAL_SRM,59.82013172152272,82.44753607332298,63.29878686295277,-61.986133071327735,9.644540153076864,-1.0,2.9985961699855035,-57.84269474328114,57.84234378577753,1182,0.0,23.739926143477387,48.61018573187721,0.9993322109161629,10.474936105492576,29.041199192115528
93,CAL_CURRENT_SRM,95.85739864975409,96.46289156489587,118.57124836665263,-117.55426929777181,15.63079711789935,-0.5068056276131474,0.9727774895474106,-0.7316049684133428,0.7179937131870479,0,0.0,0.42288787561756225,1.2529956157850393,1.0137974509741536,0.18699203369870124,0.4528390155231712
93,CAL_ZERO_COMP_ERROR_SRM,93.51791625816344,96.09461450391252,101.52466272667284,-101.23852598677955,15.24217878042582,-1.0,0.9868770409253214,-1.3402813806573703,1.3337199011200322,1,0.0,0.5367791643221618,1.7547809224943194,1.0066068383223599,0.17277690313723024,0.35457902842972544
93,ORACLE_SRM,97.12837972746684,97.36899822287397,122.81785159887858,-123.4159967975749,15.841923542768578,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
94,NOMINAL_SRM,62.16241403600197,79.85409237309379,71.51617222399408,-68.31173601033201,10.033623594020261,-1.0,1.9972304663955622,-63.60043183361486,64.09904706681263,545,0.0,18.5966500432487,45.60559041945635,0.9996194956211326,8.666153116997656,25.344679264209844
94,CAL_CURRENT_SRM,93.87007682128751,96.22115257624118,105.84270739294892,-101.51838237275201,15.300677212838456,-0.5062295432176945,0.9750818271292219,-1.0178913396760474,1.4992027100229637,0,0.0,0.4983251489417739,1.5097443401864439,1.0126051600286254,0.23406285572521618,0.6268653282275807
94,CAL_ZERO_COMP_ERROR_SRM,94.81924420923376,96.01992245391816,113.25362665936211,-113.96920618791074,15.458346214158432,-0.5041733424887465,0.9833066300450142,-1.042023346303502,1.033676661326009,0,0.0,0.46991531972159256,1.4719372993968136,1.0084162147357376,0.17977559077081648,0.49268625963825485
94,ORACLE_SRM,97.06908847940431,97.44956967248893,123.04802552831777,-121.68582141574379,15.832074498239919,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
95,NOMINAL_SRM,57.75041722937349,73.87319591917132,68.48215279359569,-66.45110198342226,9.300733759032141,-1.0,2.003781425941346,-112.12032573737055,112.62221645034111,1346,0.031494140625,31.89486553915525,70.29490452382015,1.0008635091362397,15.29564622302087,51.81252200120343
95,CAL_CURRENT_SRM,95.01235917235546,96.39277902928637,106.34292336169926,-105.07289430062181,15.490425111686953,-0.510540410629678,0.9578383574812881,-0.865824349378557,1.3342031174895475,0,0.0,0.46834486881803516,1.4400258270507038,1.0215431007882807,0.2246552030315891,0.5772350772796386
95,CAL_ZERO_COMP_ERROR_SRM,91.36303614442318,94.5361970380578,99.08118770585449,-98.59244751460753,14.884225273159997,-0.5132982375829709,1.4335088120851451,-2.081391622796931,1.9732204165713314,0,0.0,0.6694716140311641,2.3353975968566374,1.0273341995833563,0.4146023343957268,0.9199879215577198
95,ORACLE_SRM,97.1533432793238,97.45753847507868,123.6998512940917,-125.90912552454432,15.846070312180034,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
96,NOMINAL_SRM,60.088697139844015,82.91378717379234,62.79858272675267,-62.35875754764866,9.6891523488113,-1.0,3.501648603266677,-56.00786139520691,56.00822775148843,544,0.015869140625,24.385491957274958,52.81167259479844,1.0001860730051664,9.991452001845209,29.423017579769294
96,CAL_CURRENT_SRM,95.27296387554699,96.30823858147069,110.70375341620768,-108.28337772365683,15.533714929492856,-0.5058900723288675,0.97643971068453,-0.8404187139500106,0.8286385692922756,0,0.0,0.446167049572675,1.3699023917306477,1.0119221009707962,0.2131700026016531,0.5800243391318567
96,CAL_ZERO_COMP_ERROR_SRM,93.0839770693241,94.96167049565516,108.20483148795793,-107.03142688618932,15.170095858691711,-0.5073777370870527,0.970489051651789,-1.5549248493171623,1.4539711604486174,0,0.0,0.5558222342524747,2.0970360553437786,1.01497354866748,0.26505550289305035,0.6775958581421726
96,ORACLE_SRM,97.16212591699576,97.45677183800503,122.94415958031728,-126.02547608484161,15.84752922209232,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
97,NOMINAL_SRM,59.77535160417495,80.45196763703038,66.62835716710615,-67.21001375323164,9.6371015953779,-1.0,3.506946036403649,-61.97658673757723,61.97813030122246,732,0.0347900390625,26.859977382586077,63.10241465342597,0.9986987635719164,12.688130547088116,40.08305889598887
97,CAL_CURRENT_SRM,94.65952686115469,96.27773559529471,110.27692520683885,-118.79293802246013,15.431815093215064,-1.0,0.9556871242408522,-1.1254921109653004,1.1033356730857264,3,0.0,0.4669479206282888,1.5201248322846368,1.0226666091947227,0.23862206857535737,0.6224225227344817
97,CAL_ZERO_COMP_ERROR_SRM,92.67218843606103,95.51618070209871,104.38501182011967,-102.49002439802075,15.101692431239375,-0.5085069047074082,0.9659723811703671,-1.4480811779964906,1.431067368581674,0,0.0,0.5960525412993215,1.8881852004737993,1.0173139970066687,0.2875672553378623,0.5534849703099383
97,ORACLE_SRM,97.18525315219611,97.48495600440782,123.55234700055958,-126.06971235257659,15.851370955514305,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
98,NOMINAL_SRM,54.488824640720054,76.99594250859106,60.02594292923916,-58.34681227446468,8.758940970219278,-1.0,6.999572744127139,-84.5560658889591,85.0560391854671,969,0.0,43.54672827354936,81.68819290404235,1.0011778073661246,20.100309839765927,75.90153928248037
98,CAL_CURRENT_SRM,95.06049081652847,96.51390027434351,108.95688186765406,-107.5994028196861,15.49842040141669,-0.5089686954000625,0.9641252183997497,-0.6993064615807184,1.1724003753805294,0,0.0,0.4581171763889218,1.4372482082799252,1.0182636273933845,0.20238579642712604,0.5444955188996943
98,CAL_ZERO_COMP_ERROR_SRM,92.12341857507803,95.55175179956387,106.56305418514646,-106.05790802007226,15.01053464702293,-0.5058365758754864,0.9766536964980546,-1.6964980544747081,1.6848249027237354,0,0.0,0.6260511327957372,2.125373958286218,1.0118197655365662,0.3277708731432878,0.7317039510653558
98,ORACLE_SRM,97.12334093747765,97.48576458863855,123.25190545440735,-123.1477143733551,15.841086534464726,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,0.0,0.0
