unit_cap_sigma_pct,chip_id,decoder,sndr_db,sfdr_db,enob,code_rmse_to_oracle_affine_lsb,weight_rmse_gain_aligned_lsb
1.0,111,NOMINAL_SRM,60.304397159285934,64.56180964027436,9.724982916824906,22.37044138662101,11.360925003238567
1.0,111,CAL_CURRENT_SRM,94.8915210304038,110.42346298620092,15.47035233063186,0.48743561497221555,0.21113184187325199
1.0,111,ORACLE_SRM,97.15960689867501,119.85662500988025,15.8471107805108,5.361950466468487e-12,0.0
1.0,112,NOMINAL_SRM,58.39781276711126,62.04510832645336,9.408274546031771,27.849096679863127,14.178841448980634
1.0,112,CAL_CURRENT_SRM,95.18045802312785,111.72674409384709,15.518348508825225,0.4681540928380177,0.18809019574774796
1.0,112,ORACLE_SRM,97.03147555986908,121.21274596294273,15.825826504961642,5.359953629389636e-12,0.0
1.0,113,NOMINAL_SRM,65.96684536306665,71.09198443516044,10.665588930741968,11.664158286352782,6.067661753128233
1.0,113,CAL_CURRENT_SRM,95.51304915297484,112.43894049742113,15.573596204813096,0.46049457061282767,0.18831343572650971
1.0,113,ORACLE_SRM,97.25353942056589,120.47212259881796,15.862714189462771,1.0441712656756844e-11,0.0
1.0,114,NOMINAL_SRM,65.23751627641565,69.62512366435188,10.544437919670374,12.673057017480247,5.544122570341658
1.0,114,CAL_CURRENT_SRM,93.90327464198674,108.24383793044079,15.306191800994476,0.5399292661382669,0.24545220249213962
1.0,114,ORACLE_SRM,96.9944326850736,119.43328004158153,15.8196732035006,5.361950230822996e-12,0.0
1.0,115,NOMINAL_SRM,58.802233908707,61.18571938460367,9.475454137658971,26.596319045070917,12.344811113548392
1.0,115,CAL_CURRENT_SRM,94.50922846541283,105.7203599592415,15.40684858229449,0.5112595179895912,0.25270246022629045
1.0,115,ORACLE_SRM,97.12362070850727,120.60732696686372,15.841133008057687,3.077260864154152e-12,0.0
1.0,116,NOMINAL_SRM,59.25813039491572,66.16981427180124,9.551184450982678,25.24127597380971,13.762358376421869
1.0,116,CAL_CURRENT_SRM,95.14757846403376,107.5912053082567,15.512886788045474,0.47752433928204174,0.21904631509244898
1.0,116,ORACLE_SRM,97.09399514225873,119.89756487583884,15.836211817650954,5.3617425215381845e-12,0.0
1.0,117,NOMINAL_SRM,65.53511680233225,71.74525450332285,10.59387322297878,12.245264302519805,5.459174864876258
1.0,117,CAL_CURRENT_SRM,95.45097816800784,113.63324497202781,15.56328540996808,0.4583928265937446,0.19343811609257822
1.0,117,ORACLE_SRM,97.12879357621644,120.09302399115724,15.841992288408047,1.3050390782995503e-11,0.0
1.0,118,NOMINAL_SRM,56.30339337947886,59.374002043949275,9.060364348750642,35.464076975216585,16.727220992869086
1.0,118,CAL_CURRENT_SRM,94.59515365397871,107.90914097923725,15.42112186943168,0.49930067089464925,0.25076635460712066
1.0,118,ORACLE_SRM,97.30522884189241,120.18136646679702,15.871300472075152,1.6956305210670703e-15,0.0
1.0,119,NOMINAL_SRM,59.18440304276665,63.42567843509458,9.538937382519377,25.449707581274556,15.553782940759938
1.0,119,CAL_CURRENT_SRM,95.32605507069354,117.57663899164288,15.54253406489926,0.4629768289386327,0.17994791494803164
1.0,119,ORACLE_SRM,97.28327058106358,120.75175713739343,15.867652920442454,5.53677764269907e-17,0.0
1.0,120,NOMINAL_SRM,59.91961190663069,62.66732132221382,9.66106510076922,23.3866533635799,10.863180061321934
