amplitude_ratio,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
0.99995,CAL_SUM_NORM_SRM,sndr_db,95.1701437470715,0.5680035515264897,93.4168304524755,93.5371073713962,94.10939057108344,95.25141903197103,95.89128341193204,96.04814130180287,96.22964299849906
0.99995,CAL_SUM_NORM_SRM,sfdr_db,111.61165314074339,2.7807128582308103,104.95134428813644,105.97358206999799,107.204934164661,111.36149867297766,116.6907321540782,117.94166119000548,118.23964351419221
0.99995,CAL_SUM_NORM_SRM,enob,15.516635173932142,0.09435274942300499,15.225387118351412,15.245366672989404,15.340430327422498,15.53013605182243,15.636425815935553,15.662481943821076,15.692631727325425
0.99995,CAL_SUM_NORM_SRM,saturation_fraction,0.00164794921875,0.002809977363796477,0.0,0.0,0.0,0.0,0.007641601562499996,0.009323730468750003,0.009765625
0.99995,CAL_HEADROOM_GUARD_SRM,sndr_db,95.21561123433717,0.4975103263278959,93.89200365386193,93.98744824120978,94.4354281953619,95.27172634720978,95.93769709014934,96.10221052987711,96.33192355267008
0.99995,CAL_HEADROOM_GUARD_SRM,sfdr_db,111.97534713579049,2.788609110345107,104.84445205304314,106.66929206993782,107.5164221454921,111.80696434816265,116.72382153783526,117.87550843697883,118.69488184287869
0.99995,CAL_HEADROOM_GUARD_SRM,enob,15.524187912680592,0.0826429113501489,15.304319543830886,15.320174126446807,15.394589401222907,15.533509360001627,15.644135729260688,15.671463543168956,15.709621852603004
0.99995,CAL_HEADROOM_GUARD_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99995,ORACLE_SRM,sndr_db,97.15542641931115,0.09143705735271669,96.91538117896042,96.94895016492366,96.99629992338818,97.15999248320517,97.28390197165095,97.36037335742135,97.39032481085387
0.99995,ORACLE_SRM,sfdr_db,120.7130978696825,0.7154240679500913,119.01038507298126,119.04024612043013,119.34836638258467,120.81875500453063,121.73022146767788,122.01088836220453,122.22162191987339
