chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
8,RTL_CAL_GAIN_COMP,0.19579003964178388,0.19535569923522686,0.5769080150024557,0.46811375243715864,1.352102564102097,0,92.11833664579508,92.19620181538679,112.57238407460278,-109.62162183647834,15.009690472723436,0.0
8,ORACLE,0.0,0.0,0.0,0.41204335209153997,0.9736410256409727,0,93.44412423043771,93.47004135334575,115.24825008439134,-115.6990515775116,15.229920968511248,0.0
9,NOMINAL,215.13475246832283,158.34992908003085,531.526289283167,529.3530586094985,809.7325470085452,52,35.31032983693879,40.83175622546513,38.395478474565515,-36.73972753262457,5.573144491185847,0.0
9,RTL_CAL_RAW,144.83276545924656,0.21330695836629265,0.5229099878023931,222.35168689797686,385.619999999999,0,91.74819858779166,91.78146130336583,104.6808099801577,-112.92308542147573,14.948205745480342,0.0
9,RTL_CAL_GAIN_COMP,0.2130991678750131,0.2130586449630071,0.5242997290147287,0.5036900524940865,1.5364444444458059,0,91.52107373342486,91.60714414112105,106.19049101669448,-108.5933423750201,14.91047736435629,0.0
9,ORACLE,0.0,0.0,0.0,0.402155661976974,0.9753504273503495,0,93.2901413247623,93.3190512231178,113.77450688553671,-115.07196572102247,15.204342412751213,0.0
10,NOMINAL,395.72450292656873,150.3897766889131,386.35246098403877,803.7814300786953,1109.7131282051305,81,36.51229415803502,41.46571109973468,41.85305133249941,-38.18489320272862,5.772806338544024,0.0
10,RTL_CAL_RAW,182.5012856159942,0.1907803714926358,0.5507433442137142,274.4974005518667,475.619999999999,0,92.10784545875325,92.21364674409824,110.49927826150534,-108.29357238108075,15.007947750623464,0.0
10,RTL_CAL_GAIN_COMP,0.19114023107882325,0.1908897024995367,0.5525249720871201,0.4786712284470478,1.4279316239335458,0,92.00418648232474,92.1254161261725,109.92936585876225,-107.6064151243959,14.990728651548961,0.0
10,ORACLE,0.0,0.0,0.0,0.40788127012639047,0.9755555555566389,0,93.21138306303067,93.22939167477637,114.50192129796748,-117.04342501982379,15.191259645021706,0.0
11,NOMINAL,441.18703646104075,262.41440258683025,986.8781489489229,1001.6315693107255,1453.2948034188048,151,29.92503721618386,37.154121254643265,31.37124994406275,-30.83629768984622,4.678577610661771,0.0
11,RTL_CAL_RAW,175.9390895587886,0.19201226449657668,0.5848811060239996,264.82307126210264,457.8570598290571,0,92.33725517348617,92.40955576580716,112.92506991062899,-110.15977987821053,15.046055676658833,0.0
11,RTL_CAL_GAIN_COMP,0.1922408135091323,0.1922258610046413,0.5867601606099768,0.45944479502536417,1.31996581196654,0,92.2043746143248,92.23149474283284,113.74626447075492,-114.26285330417672,15.023982494073888,0.0
11,ORACLE,0.0,0.0,0.0,0.4099243066028835,0.9819145299152297,0,93.10302824566308,93.1076687857682,114.85186452341965,-122.81750611868847,15.1732605059241,0.0
12,NOMINAL,146.00831505484103,103.9750380964028,266.8700451345867,284.18577902928286,630.4789401709386,15,38.82239393279996,43.079043091347195,41.06669584958311,-40.86541767857432,6.156543842657801,0.0
12,RTL_CAL_RAW,167.53443682697608,0.18762654307341875,0.4458192541536832,258.23069255086017,447.0941196581225,0,92.12680149577676,92.4991867183868,104.0007055250768,-102.97958249476113,15.01109659398285,0.0
12,RTL_CAL_GAIN_COMP,0.18910221046189693,0.18747196918041686,0.4454882897616699,0.47161171665805063,1.3700170940173848,0,92.09977839916843,92.37710533259217,105.57462932199113,-104.1856266250228,15.006607707503061,0.0
12,ORACLE,0.0,0.0,0.0,0.41149345814584676,0.990393162392138,0,93.08324698034039,93.09831428457427,114.37662212895441,-117.68826599251868,15.169974581451893,0.0
13,NOMINAL,318.1763259057437,309.7260725155434,1181.569786478114,862.943191764895,1315.9799999999996,189,28.573258475117743,35.47624004951636,30.289485315787473,-29.56431150682778,4.454029647029525,0.0
13,RTL_CAL_RAW,165.10095884892235,0.1751196971813773,0.5482295569456817,255.17158492652743,442.0941196581225,0,92.22155046526271,92.30695600324667,110.80218853875401,-109.3271660398184,15.026835625458922,0.0
13,RTL_CAL_GAIN_COMP,0.17609088258173752,0.17515520621065922,0.5463117132573565,0.4628993602856156,1.5233846153823833,0,92.4062247490928,92.44264173517165,111.5060124170118,-113.18922363025337,15.057512416792823,0.0
13,ORACLE,0.0,0.0,0.0,0.40537546786036244,0.9869059829070466,0,93.3597109242835,93.36822635853903,114.83038131109878,-120.43974305603558,15.215898824631811,0.0
14,NOMINAL,245.29827143518773,189.00851982635652,584.0180401574289,545.9910120291264,1003.7642735042737,30,32.30331723595475,39.6672160271319,33.72969486117099,-33.183697032554065,5.07364073686956,0.0
14,RTL_CAL_RAW,174.35496388905875,0.17873149644853054,0.5361831929192604,275.4955633282287,477.619999999999,0,91.54140186440868,92.01892848487832,105.0767215055578,-101.36584487809907,14.913854130300447,0.0
14,RTL_CAL_GAIN_COMP,0.1793102136656912,0.17895609906231813,0.5358604383573109,0.498848209079284,1.5514871794912324,0,91.5409288509636,92.06980473662585,103.86619908942822,-100.94698901808403,14.913775556638472,0.0
