chip_id,unit_cap_sigma_pct,cap_rel_error_rms_pct,cap_rel_error_max_abs_pct,bridge_rel_error_rms_pct,effective_weight_rel_error_rms_pct,effective_weight_rel_error_max_abs_pct,node_parasitic_ff,comparator_input_ff,critical_redundancy_margin_min_lsb
366,1.2,0.2808341282304827,0.6080931352412383,0.41096822813944556,0.43472096480301387,0.9521945448930369,0.390464684491853,4.982797052246994,30.306946004932698
367,1.2,0.6570373908714267,2.0931266018579904,0.14590129942932692,0.6478169785741931,2.067308249203481,0.40900083191498865,4.919051945649817,29.418364367737553
368,1.2,0.6057260592819774,1.6743469899299919,0.609919729876303,0.5636424455871236,1.558113782927495,0.4004891907142386,4.990681097139874,27.929278060312612
369,1.2,0.607606585094988,1.3824650003451846,0.39162821401871345,0.6444541848204307,1.5142254792667509,0.3968842623016878,4.7318035851908355,29.848354439630583
370,1.2,0.734484464039603,1.8879647738511178,0.15619572952781266,0.7456293427926968,2.0372361609841794,0.401815167987551,5.180901757625318,29.116837186629994
371,1.2,0.44407609803395137,0.8786942061724592,0.8476850064127175,0.7933699822897726,1.9682892304404898,0.38284057321643106,5.004469258154453,29.413879202822166
372,1.2,0.7555576323094165,1.8587390486212632,0.6691332146596207,1.0986951074694151,3.0756303406538565,0.4013186179306833,5.092321741317949,28.878698833910335
373,1.2,0.6072241062168084,1.7618825448316284,0.34800241897014045,0.6167753216542302,1.468005479464285,0.4081843163869544,5.066781889924721,29.9028525976626
374,1.2,0.5745352968316241,1.4351963817002575,0.6669161190796925,0.7385059686013878,2.048226785139251,0.38647492235666925,4.84276059911504,29.17374566063998
375,1.2,0.4437667919580907,0.9632893140581741,0.27660293954508225,0.5017630226264647,1.318623154754639,0.39767589254622854,4.977331919495704,30.219978271972508
376,1.2,0.7430597496036414,1.7090196692543653,0.6328739842186419,0.8423531470231692,1.8570954631912828,0.4093838991564009,5.081107117432248,30.094746243919133
377,1.2,0.39896020413450967,1.0033318019692588,0.4499445761551317,0.3496981842435488,0.8380141996457535,0.3897696620070885,4.8961473097327675,30.39927819788744
378,1.2,0.46901077538706604,1.2552635717961418,0.28504664542548336,0.6090268694236336,1.6254742399313793,0.4037457109967898,4.863091320586817,29.483373400378667
379,1.2,0.4363594128193966,0.9124026559162621,0.7106676784519889,0.5002207640513378,1.3703065143914506,0.4011072254505445,4.925009311165367,30.391196937282416
380,1.2,0.5753624016154584,1.420135679022212,0.33079979319539465,0.9997057337693738,2.4857583719596343,0.39353503549026825,5.163762305639922,30.405692799043464
381,1.2,0.532279253118611,1.5263776201301527,0.7709255188644096,0.7293372756126306,1.607743365171077,0.38934669852495407,5.200420902631028,30.824669087364498
382,1.2,0.5260968035788696,1.086171585365486,0.6900855093108306,0.7324299756383956,1.7204516867076691,0.4050094671525047,4.95702027540629,29.71192037958673
