chip_id,decoder,fullscale_sndr_db,fullscale_snr_db,fullscale_sfdr_db,fullscale_thd_db,fullscale_enob,fullscale_saturation_fraction,backoff_sndr_db,backoff_snr_db,backoff_sfdr_db,backoff_thd_db,backoff_enob,backoff_saturation_fraction,dnl_min_lsb,dnl_max_lsb,inl_min_lsb,inl_max_lsb,missing_codes,ramp_saturation_fraction,code_rmse_to_oracle_affine_lsb,code_max_to_oracle_affine_lsb,code_gain_to_oracle,code_offset_to_oracle_lsb,weight_rmse_gain_aligned_lsb,weight_max_gain_aligned_lsb,weight_gain_to_oracle,sum_normalization_scale
222,CAL_SUM_NORM_SRM,95.83763437699709,97.03053006507395,112.78599162578891,-111.90006266404492,15.627514016112473,0.0,93.81835401356967,94.91877279172512,108.16498702228839,-105.5620582750972,15.2920853843139,0.0,-0.500022888532845,0.9999084458686198,-0.8474708171206226,0.8474250400549325,0,0.0,0.42910200292233025,1.2797382947574079,1.0000542605068445,4.240827887828467e-06,0.17346675363165537,0.4214999971303186,1.0000539916604212,1.01429508698239
222,CAL_HEADROOM_GUARD_SRM,95.70775901295507,96.62072677643275,113.38196416608923,-111.93202471069078,15.605940035374596,0.0,93.78646743330845,95.0284423600946,108.3486594798774,-105.69421182716981,15.286788610184127,0.0,-0.5070725566491188,0.9717097734035247,-0.8740672922865642,0.8599221789883267,0,0.0,0.4320753219717564,1.3018116437269782,1.014350407223567,1.2623619556462674e-06,0.17346675363170658,0.4214999971303257,1.0143498504582933,1.0
222,CAL_ZERO_COMP_ERROR_SRM,93.21837414721057,95.86885618503787,106.80071679823456,-103.95189436439074,15.192420954686142,0.0,91.40525525735592,94.2792646787734,101.75758625876183,-100.95025331895593,14.891238414843176,0.0,-0.5075455863279164,1.4622720683604182,-1.5667048142214084,1.5516136415655757,0,0.0,0.5529840210186603,1.8898977418766663,1.0153416510555768,9.594350297918854e-06,0.23633635342519285,0.5694266687432901,1.015336470535751,1.0
222,ORACLE_SRM,97.11730535164509,97.521536899136,122.04308751818125,-124.17803823912722,15.840083945455994,0.0,95.47601608896814,95.70599497627278,121.03691741502334,-127.70004527048812,15.567444533051185,0.0,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,-1.1350427322963727e-14,0.0,0.0,1.0,1.0
223,NOMINAL_SRM,60.315768933563646,79.01650961072475,66.68520754311962,-79.0465557168234,9.72687191587436,0.0,57.55778481685765,77.64443088965609,62.43042507223193,-61.81944654143998,9.26873501941157,0.0,-1.0,3.997405926694541,-59.63069551683097,59.63017670216987,1436,0.0,25.336480888296137,54.2048633608249,1.001045866120511,-0.0016613558626890651,11.294751448739836,32.70895246186956,1.000613039506542,1.0
223,CAL_CURRENT_SRM,95.14037646984428,96.32984198628498,114.2357911918839,-113.3927426550039,15.511690443495729,0.0,93.58609511066052,94.70705745586844,109.51677320468568,-108.29928874780876,15.253504171206067,0.0,-0.5139279910274899,0.9442880358900407,-0.6583808281260721,1.116596855043603,0,0.0,0.4536924498027012,1.4563285500062193,1.028652490821024,-0.002280113465342732,0.2116898425406903,0.6259496748120554,1.0286523675919146,1.0
223,CAL_SUM_NORM_SRM,95.29700464351103,96.42199591717515,114.3470608542057,-112.43346039625301,15.537708412543362,0.0,93.6296563644519,94.78013635341438,110.51594983511855,-109.10708087136933,15.260740259875732,0.0,-0.500022888532845,0.9999084458686198,-1.0953994048981461,1.095353627832456,0,0.0,0.43843093924877474,1.4087185863336344,1.0000385254316935,-0.0020102344137268445,0.2116898425406974,0.6259496748120483,1.0000384819542187,1.02861278456183
223,CAL_HEADROOM_GUARD_SRM,95.14037646984428,96.32984198628498,114.2357911918839,-113.3927426550039,15.511690443495729,0.0,93.58609511066052,94.70705745586844,109.51677320468568,-108.29928874780876,15.253504171206067,0.0,-0.5139279910274899,0.9442880358900407,-0.6583808281260721,1.116596855043603,0,0.0,0.4536924498027012,1.4563285500062193,1.028652490821024,-0.002280113465342732,0.2116898425406903,0.6259496748120554,1.0286523675919146,1.0
223,CAL_ZERO_COMP_ERROR_SRM,94.8146521439619,96.13943352761109,111.64640931443856,-114.33384925213191,15.457583412618256,0.0,92.90410762144359,94.47056040403517,104.51208709603277,-103.35075237255174,15.140217212864384,0.0,-0.5094377050431067,0.962249179827573,-0.9541008621347368,0.9352254520485233,0,0.0,0.4682452910601002,1.540328754694201,1.019242609105835,2.140219858004926e-06,0.17308512673031243,0.4089831328253126,1.0192445963139205,1.0
223,ORACLE_SRM,97.18317129977069,97.48119728443983,123.6591789204061,-124.88250467871609,15.851025132852275,0.0,95.52447088324851,95.75948009747528,121.41039403816187,-123.29339993596626,15.57549350220075,0.0,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,-1.1350427322963727e-14,0.0,0.0,1.0,1.0
224,NOMINAL_SRM,64.35132972102875,84.72893460680275,69.51422278558069,-67.59383799440359,10.397230850669228,0.015869140625,62.60619514390881,83.74783628940312,66.14643672257901,-65.10161319851515,10.107341386031365,0.0,-1.0,3.001465425125935,-35.21955426652492,35.219920622806384,309,0.0003662109375,15.853924315280583,35.428139059659316,0.9992835250411516,-0.002035501696878812,7.050083615869695,19.484065650671255,0.9995395333445893,1.0
